0.072830	0.0000
0.078827	0.0000
0.075073	0.0000
0.082901	0.0000
0.078430	0.0000
0.077911	0.0000
0.078522	0.0000
0.081070	0.0000
0.071915	0.0000
0.083099	0.0000
0.070892	0.0000
0.085236	0.0000
0.076492	0.0000
0.081879	0.0000
0.081268	0.0000
0.082397	0.0000
0.075882	0.0000
0.077209	0.0000
0.076492	0.0000
0.082703	0.0000
0.071411	0.0000
0.083710	0.0000
0.079651	0.0000
0.082184	0.0000
0.071808	0.0000
0.078827	0.0000
0.075882	0.0000
0.081787	0.0000
0.075378	0.0000
0.082184	0.0000
0.078018	0.0000
0.085541	0.0000
0.072830	0.0000
0.079239	0.0000
0.075684	0.0000
0.083511	0.0000
0.078430	0.0000
0.078827	0.0000
0.079956	0.0000
0.083099	0.0000
0.072632	0.0000
0.077209	0.0000
0.075073	0.0000
0.084625	0.0000
0.078629	0.0000
0.079041	0.0000
0.075684	0.0000
0.081268	0.0000
0.073853	0.0000
0.080963	0.0000
0.074966	0.0000
0.085236	0.0000
0.076385	0.0000
0.083313	0.0000
0.079651	1.9725E-5
0.081985	1.9725E-5
0.074661	1.9725E-5
0.077209	1.9725E-5
0.074158	1.9725E-5
0.082489	1.9725E-5
0.073944	1.9725E-5
0.084122	1.9725E-5
0.072830	1.9725E-5
0.081375	1.9725E-5
0.071716	1.9725E-5
0.076691	1.9725E-5
0.075775	1.9725E-5
0.081879	1.9725E-5
0.073135	1.9725E-5
0.082092	1.9725E-5
0.071808	1.9725E-5
0.085648	1.9725E-5
0.072220	1.9725E-5
0.076599	1.9725E-5
0.076080	3.9450E-5
0.080154	3.9450E-5
0.079742	3.9450E-5
0.080460	3.9450E-5
0.076492	3.9450E-5
0.083008	5.9175E-5
0.071198	5.9175E-5
0.081177	5.9175E-5
0.073746	7.8900E-5
0.084320	7.8900E-5
0.076996	7.8900E-5
0.078827	7.8900E-5
0.074051	9.8625E-5
0.080048	9.8625E-5
0.077911	9.8625E-5
0.080658	9.8625E-5
0.075684	9.8625E-5
0.084534	9.8625E-5
0.072830	9.8625E-5
0.080963	9.8625E-5
0.070190	9.8625E-5
0.081070	9.8625E-5
0.074051	9.8625E-5
0.077103	9.8625E-5
0.076599	9.8625E-5
0.082291	9.8625E-5
0.070694	9.8625E-5
0.080963	9.8625E-5
0.079742	9.8625E-5
