0.082794	0.0000
0.073135	0.0000
0.081787	0.0000
0.073135	0.0000
0.078934	0.0000
0.081070	0.0000
0.081680	0.0000
0.078217	0.0000
0.081482	0.0000
0.073746	0.0000
0.081482	0.0000
0.071304	0.0000
0.080566	0.0000
0.078217	0.0000
0.081070	0.0000
0.079132	0.0000
0.081985	0.0000
0.072113	0.0000
0.077820	0.0000
0.071915	0.0000
0.083710	0.0000
0.078125	0.0000
0.081680	0.0000
0.072723	0.0000
0.080048	0.0000
0.074356	0.0000
0.079437	0.0000
0.072418	0.0000
0.080048	0.0000
0.076187	0.0000
0.085144	0.0000
0.071609	0.0000
0.080154	0.0000
0.072113	0.0000
0.078522	0.0000
0.074356	0.0000
0.079849	0.0000
0.080353	0.0000
0.083099	0.0000
0.073746	0.0000
0.082397	0.0000
0.071304	0.0000
0.081879	0.0000
0.075989	0.0000
0.080963	0.0000
0.076904	0.0000
0.079742	0.0000
0.079544	0.0000
0.083923	0.0000
0.074051	0.0000
0.080566	0.0000
0.068665	0.0000
0.080658	0.0000
0.078827	0.0000
0.080154	0.0000
0.078018	0.0000
0.081375	0.0000
0.072937	0.0000
0.078934	0.0000
0.073334	0.0000
0.083618	0.0000
0.075165	0.0000
0.080460	0.0000
0.075073	0.0000
0.078323	0.0000
0.077301	0.0000
0.077408	0.0000
0.074356	0.0000
0.077103	0.0000
0.078323	0.0000
0.084732	0.0000
0.072830	0.0000
0.082092	0.0000
0.070496	0.0000
0.081573	0.0000
0.073441	0.0000
0.078735	0.0000
0.081573	0.0000
0.081070	0.0000
0.076904	0.0000
0.083206	0.0000
0.069580	0.0000
0.082489	0.0000
0.073746	0.0000
0.079132	0.0000
0.077606	0.0000
0.081070	0.0000
0.079239	0.0000
0.079742	0.0000
0.073029	0.0000
0.077606	0.0000
0.072220	0.0000
0.081985	0.0000
0.076599	0.0000
0.078217	0.0000
0.073944	0.0000
0.081879	0.0000
0.074051	0.0000
0.079132	0.0000
0.069885	0.0000
0.082596	0.0000
0.077301	0.0000
0.082489	0.0000
0.070892	0.0000
0.079956	0.0000
0.071808	0.0000
0.079437	0.0000
0.075272	0.0000
0.080460	0.0000
0.080566	0.0000
0.083923	0.0000
0.072220	0.0000
0.081573	0.0000
0.071915	0.0000
0.080353	0.0000
0.075577	0.0000
0.080963	0.0000
0.077911	0.0000
0.079437	0.0000
0.074860	0.0000
0.084015	0.0000
0.073135	0.0000
0.079651	0.0000
0.073547	0.0000
0.080658	0.0000
0.076599	0.0000
0.079041	0.0000
0.079132	0.0000
0.078735	0.0000
0.075165	0.0000
0.079132	0.0000
0.072327	0.0000
0.081680	0.0000
0.073853	0.0000
0.082184	0.0000
0.070496	0.0000
0.080872	0.0000
0.078125	0.0000
0.078629	0.0000
0.069885	-1.9725E-5
0.080460	-1.9725E-5
0.075073	-1.9725E-5
0.085342	-1.9725E-5
0.070999	-1.9725E-5
0.081268	-1.9725E-5
0.073441	-1.9725E-5
0.081070	-1.9725E-5
0.076599	-1.9725E-5
0.077301	-1.9725E-5
0.080154	-1.9725E-5
0.081268	-1.9725E-5
0.071609	-1.9725E-5
0.084229	-1.9725E-5
0.069778	-1.9725E-5
0.083008	-1.9725E-5
0.073242	-1.9725E-5
0.078125	-1.9725E-5
0.077713	-1.9725E-5
0.077408	-1.9725E-5
0.077713	-1.9725E-5
0.082901	-3.9450E-5
0.072830	-3.9450E-5
0.080872	-3.9450E-5
0.072632	-3.9450E-5
0.082184	-3.9450E-5
0.075272	-3.9450E-5
0.077911	-3.9450E-5
0.073441	-3.9450E-5
0.079849	-3.9450E-5
0.076294	-3.9450E-5
0.078827	-3.9450E-5
0.069275	-3.9450E-5
0.082596	-3.9450E-5
0.076599	-3.9450E-5
0.081573	-3.9450E-5
0.073242	-3.9450E-5
0.080154	-3.9450E-5
0.075684	-3.9450E-5
0.076904	-3.9450E-5
0.074966	-1.9725E-5
0.079956	-1.9725E-5
0.071609	-1.9725E-5
0.083313	-1.9725E-5
0.072021	-1.9725E-5
0.081375	-1.9725E-5
0.070282	-1.9725E-5
0.082184	-1.9725E-5
0.074051	-1.9725E-5
0.076599	-1.9725E-5
0.078522	-1.9725E-5
0.079041	-1.9725E-5
0.076599	0.0000
0.080963	0.0000
0.070084	0.0000
0.082397	1.9725E-5
0.072113	1.9725E-5
0.079132	3.9450E-5
0.075882	3.9450E-5
0.077911	3.9450E-5
0.077408	5.9175E-5
0.079346	5.9175E-5
0.072021	5.9175E-5
0.078323	5.9175E-5
0.071609	7.8900E-5
0.083923	7.8900E-5
0.075272	7.8900E-5
0.081680	9.8625E-5
0.070587	9.8625E-5
0.078323	1.1835E-4
0.076797	1.1835E-4
0.075882	1.3808E-4
0.072525	1.5780E-4
0.079849	1.5780E-4
0.072723	1.5780E-4
0.084625	1.7753E-4
0.073334	1.7753E-4
0.080460	1.7753E-4
0.071716	1.9725E-4
0.078018	1.9725E-4
0.076187	2.1698E-4
0.078430	2.1698E-4
0.073135	2.3670E-4
0.079956	2.5643E-4
0.073242	2.5643E-4
0.082901	2.7615E-4
0.071304	2.9588E-4
0.082291	3.1560E-4
0.072327	3.1560E-4
0.079849	3.3533E-4
0.075073	3.5505E-4
0.080353	3.7478E-4
0.077301	3.9450E-4
0.079956	4.1422E-4
0.072220	4.3395E-4
0.079651	4.5368E-4
0.072113	4.7340E-4
0.081573	4.9313E-4
0.070587	5.3258E-4
0.080048	5.5230E-4
0.075073	5.7202E-4
0.079132	6.1148E-4
0.072418	6.5092E-4
0.079544	6.7065E-4
0.071411	7.1010E-4
0.081787	7.4955E-4
0.075073	7.8900E-4
0.078430	8.2845E-4
0.073242	8.6790E-4
0.080048	9.0735E-4
0.073029	9.4680E-4
0.079742	9.8625E-4
0.071716	0.0010257
0.078125	0.0010454
0.077103	0.0010849
0.084015	0.0011243
0.073334	0.0011638
0.079742	0.0011835
0.069473	0.0012229
0.079239	0.0012427
0.075165	0.0012821
0.077408	0.0013018
0.075378	0.0013413
0.078522	0.0013807
0.075272	0.0014202
0.080154	0.0014596
0.069061	0.0014991
0.081573	0.0015385
0.070084	0.0015780
0.080963	0.0016174
0.076904	0.0016569
0.078125	0.0016963
0.077209	0.0017358
0.077911	0.0017752
0.069473	0.0018147
0.078735	0.0018541
0.069672	0.0018936
0.081680	0.0019330
0.076294	0.0019528
0.081482	0.0019922
0.072525	0.0020317
0.076904	0.0020711
0.075775	0.0021106
0.077103	0.0021500
0.069473	0.0021895
0.078934	0.0022289
0.070892	0.0022684
0.084320	0.0023078
0.072937	0.0023473
0.078217	0.0023867
0.073029	0.0024262
0.075684	0.0024656
0.075684	0.0025051
0.076080	0.0025445
0.073639	0.0025642
0.083099	0.0025840
0.071808	0.0026234
0.080658	0.0026431
0.069275	0.0026629
0.083099	0.0026826
0.073639	0.0027023
0.079239	0.0027220
0.072723	0.0027418
0.080154	0.0027615
0.075577	0.0027812
0.082092	0.0028009
0.069977	0.0028207
0.080261	0.0028404
0.070999	0.0028601
0.081787	0.0028798
0.076797	0.0028798
0.079239	0.0028996
0.075272	0.0029193
0.077103	0.0029193
0.072937	0.0029390
0.079544	0.0029587
0.069061	0.0029785
0.079742	0.0029785
0.073547	0.0029982
0.082184	0.0030179
0.070892	0.0030574
0.078217	0.0030771
0.072525	0.0030968
0.077911	0.0031165
0.072723	0.0031363
0.077301	0.0031757
0.073547	0.0031954
0.083618	0.0032349
0.069366	0.0032546
0.080460	0.0032743
0.071304	0.0033138
0.077820	0.0033532
0.073639	0.0033730
0.075073	0.0034124
0.074661	0.0034321
0.079239	0.0034716
0.073242	0.0035110
0.082901	0.0035308
0.070084	0.0035702
0.082596	0.0036097
0.073334	0.0036491
0.079544	0.0036688
0.075073	0.0037083
0.079849	0.0037280
0.075470	0.0037675
0.079346	0.0037872
0.068970	0.0038266
0.078430	0.0038464
0.069061	0.0038858
0.080872	0.0039253
0.074158	0.0039450
0.080872	0.0039844
0.073853	0.0040239
0.078125	0.0040633
0.075577	0.0041028
0.082184	0.0041225
0.068146	0.0041620
0.079346	0.0042014
0.073441	0.0042211
0.084015	0.0042606
0.072632	0.0042803
0.077713	0.0043198
0.073853	0.0043395
0.075775	0.0043592
0.075470	0.0043987
0.076385	0.0044184
0.068863	0.0044578
0.081070	0.0044776
0.074554	0.0044973
0.079346	0.0045367
0.068359	0.0045762
0.079544	0.0045959
0.074661	0.0046354
0.074554	0.0046748
0.074860	0.0047143
0.079651	0.0047537
0.071304	0.0047932
0.081177	0.0048326
0.069061	0.0048721
0.080261	0.0049115
0.070587	0.0049510
0.080154	0.0050101
0.071808	0.0050496
0.079239	0.0050693
0.071609	0.0051088
0.079742	0.0051482
0.074768	0.0051877
0.082596	0.0052468
0.069275	0.0052863
0.079742	0.0053257
0.072220	0.0053652
0.079849	0.0054046
0.076691	0.0054441
0.079041	0.0054835
0.073242	0.0055427
